train_acc,val_acc,train_loss,val_loss,epochs
0.8258620689655173,0.7942340305257207,0.6409003,0.7947886,526
0.8017241379310345,0.7801017524024872,0.6736634,0.8237795,692
0.8344827586206897,0.7936687394007914,0.47287104,0.8494189,1189
0.8396551724137931,0.7778405879027699,0.5576219,0.86284137,946
0.8051724137931034,0.7840587902769927,0.6673177,0.81786233,596
0.8017241379310345,0.781232334652346,0.65929204,0.8208367,633
0.8344827586206897,0.7687959299039006,0.48805875,0.9058561,880
0.8120689655172414,0.781232334652346,0.65902925,0.8462082,1022
0.8724137931034482,0.8032786885245902,0.45601338,0.7490217,818
0.8086206896551724,0.7795364612775579,0.61531186,0.8310358,750
