Trial-ID,Status,Iteration,dropout,lr,n_hidden_layers,n_hidden_units,Objective,epochs,train_acc,train_loss,val_acc,val_acc_uncertainty,val_loss,val_loss_uncertainty
1,INTERMEDIATE,1,0.1279049687916425,0.0055455928747818965,5,30,0.6604296212549463,166.1,0.8624137931034482,0.4259839653968811,0.6604296212549463,0.008992368569813447,1.4363768100738525,0.2928795009851455
1,COMPLETED,1,0.1279049687916425,0.0055455928747818965,5,30,0.6604296212549463,166.1,0.8624137931034482,0.4259839653968811,0.6604296212549463,0.008992368569813447,1.4363768100738525,0.2928795009851455
2,INTERMEDIATE,1,0.30784828363680095,0.027567966253820093,2,52,0.7158281514980214,127.8,0.9008620689655175,0.30943089723587036,0.7158281514980214,0.005539853024307484,1.0714638233184814,0.09610259830951695
2,COMPLETED,1,0.30784828363680095,0.027567966253820093,2,52,0.7158281514980214,127.8,0.9008620689655175,0.30943089723587036,0.7158281514980214,0.005539853024307484,1.0714638233184814,0.09610259830951695
3,INTERMEDIATE,1,0.0514045388682879,0.006196105364211821,5,53,0.6677784058790277,142.2,0.8458620689655174,0.4638593792915344,0.6677784058790277,0.009618428490672848,1.3362197875976562,0.17181854248046857
3,COMPLETED,1,0.0514045388682879,0.006196105364211821,5,53,0.6677784058790277,142.2,0.8458620689655174,0.4638593792915344,0.6677784058790277,0.009618428490672848,1.3362197875976562,0.17181854248046857
4,INTERMEDIATE,1,0.021078365943572038,0.00786321228952229,2,57,0.7118145845110233,139.9,0.9075862068965517,0.3207409977912903,0.7118145845110233,0.0049745618993780605,1.0202996730804443,0.06925666630268101
4,COMPLETED,1,0.021078365943572038,0.00786321228952229,2,57,0.7118145845110233,139.9,0.9075862068965517,0.3207409977912903,0.7118145845110233,0.0049745618993780605,1.0202996730804443,0.06925666630268101
5,INTERMEDIATE,1,0.40730401682408335,0.0019330131346621713,2,27,0.7143583945732053,285.9,0.9056896551724138,0.35924941301345825,0.7143583945732053,0.006389202939513949,0.9641700983047485,0.05719979107379913
5,COMPLETED,1,0.40730401682408335,0.0019330131346621713,2,27,0.7143583945732053,285.9,0.9056896551724138,0.35924941301345825,0.7143583945732053,0.006389202939513949,0.9641700983047485,0.05719979107379913
6,INTERMEDIATE,1,0.49957630977894496,0.0003696618594380981,5,52,0.6061051441492369,476.9,0.8022413793103448,0.5849431157112122,0.6061051441492369,0.006671848501978439,1.4707140922546387,0.22940565347671504
6,COMPLETED,1,0.49957630977894496,0.0003696618594380981,5,52,0.6061051441492369,476.9,0.8022413793103448,0.5849431157112122,0.6061051441492369,0.006671848501978439,1.4707140922546387,0.22940565347671504
